::1	-	-	[05/Mar/2023:06:18:24	+0000]	GET / HTTP/1.1	302	-	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:28:57	+0000]	POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1	200	1495	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:01	+0000]	GET /phpmyadmin/index.php?route=/database/structure&db=ecomm&ajax_request=true&ajax_page_request=true&_nocache=1678019341506353328&token=4b43613d455769657c7933442f4e6562 HTTP/1.1	200	3205	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:01	+0000]	POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1	200	2303	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:04	+0000]	GET /phpmyadmin/index.php?route=/database/structure&db=ecomm&ajax_request=true&ajax_page_request=true&_nocache=1678019344936147&token=4b43613d455769657c7933442f4e6562 HTTP/1.1	200	3205	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:05	+0000]	POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1	200	2303	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:08	+0000]	GET /phpmyadmin/index.php?route=/database/import&db=ecomm&ajax_request=true&ajax_page_request=true&_nocache=1678019348849386490&token=4b43613d455769657c7933442f4e6562 HTTP/1.1	200	7080	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:12	+0000]	POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1	200	2303	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:29:12	+0000]	GET /phpmyadmin/js/dist/import.js?v=5.2.0 HTTP/1.1	200	5632	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:05	+0000]	POST /phpmyadmin/index.php?route=/import HTTP/1.1	200	26808	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:09	+0000]	GET /phpmyadmin/js/messages.php?l=en&v=5.2.0 HTTP/1.1	200	7861	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:10	+0000]	POST /phpmyadmin/index.php?route=/config/get HTTP/1.1	200	1477	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:10	+0000]	POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1	200	2820	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:10	+0000]	POST /phpmyadmin/index.php?route=/config/get HTTP/1.1	200	1569	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:14	+0000]	POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1	200	2141	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:15	+0000]	GET /phpmyadmin/themes/pmahomme/img/hide.png HTTP/1.1	200	284	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:30:15	+0000]	POST /phpmyadmin/index.php?route=/config/set HTTP/1.1	200	1468	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:31:50	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/images/banner1.png HTTP/1.1	200	67671	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:31:44	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/index.php HTTP/1.1	200	11862	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:31:50	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/images/banner2.png HTTP/1.1	200	56748	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:31:50	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/images/banner3.png HTTP/1.1	200	51810	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:31:51	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:32:01	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7294	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:32:02	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:32:31	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:32:33	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:32:33	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:33:19	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:33:19	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:33:19	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:33:36	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:33:37	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:33:37	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:34:21	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:34:21	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:34:22	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:34:50	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:34:50	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:34:50	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:17	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:17	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:17	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:24	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:24	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:42	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:42	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:43	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:45	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:45	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:47	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:47	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:47	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:47	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:48	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:48	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:50	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:50	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:52	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:52	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:54	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/index.php HTTP/1.1	200	11862	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:55	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:58	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7322	http://localhost/Ecommerce%20Site%20PHP/ecommerce/index.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:35:58	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:20	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/register.php HTTP/1.1	302	-	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:20	+0000]	GET /Ecommerce%20Site%20PHP/ecommerce/signup.php HTTP/1.1	200	7465	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:20	+0000]	POST /Ecommerce%20Site%20PHP/ecommerce/cart_fetch.php HTTP/1.1	200	23	http://localhost/Ecommerce%20Site%20PHP/ecommerce/signup.php	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:25	+0000]	GET /phpmyadmin/index.php?route=/sql&pos=0&db=ecomm&table=users&ajax_request=true&ajax_page_request=true&_nocache=1678019785536592952&token=4b43613d455769657c7933442f4e6562 HTTP/1.1	200	10190	-	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/s_tbl.png HTTP/1.1	200	645	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_browse.png HTTP/1.1	200	486	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_tblimport.png HTTP/1.1	200	556	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_tblexport.png HTTP/1.1	200	514	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_insrow.png HTTP/1.1	200	157	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_print.png HTTP/1.1	200	639	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_drop.png HTTP/1.1	200	637	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
::1	-	-	[05/Mar/2023:12:36:29	+0000]	GET /phpmyadmin/themes/pmahomme/img/b_view_add.png HTTP/1.1	200	678	http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.0	"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.63"
